transaction_id,timestamp,store_id,city,country,store_type,product_category,product_name,unit_price,quantity,discount_applied,payment_method,customer_id,customer_age_group,customer_gender,loyalty_member,weather_condition,temperature_c,holiday_name,total_amount
24324,21-09-2023 08:00,41,Vancouver,CAN,Standalone,Coffee,Medium Cappuccino,3.76,1,FALSE,Cash,bxtamwtx,25-34,Male,FALSE,Cloudy,12.5,,3.76
24325,21-09-2023 08:13,20,London,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.67,2,FALSE,Mobile Wallet,pdilgp42,45-54,Male,FALSE,Sunny,22.2,,9.34
24326,21-09-2023 08:17,31,Melbourne,AUS,Standalone,Tea,Large Chai Latte,5.24,6,FALSE,Debit Card,9n75vhf4,25-34,Female,FALSE,Rainy,10.5,,31.44
24327,21-09-2023 08:47,45,Vancouver,CAN,Standalone,Tea,Medium Matcha Latte,4.23,2,TRUE,Debit Card,g7x0cmel,25-34,Male,TRUE,Cloudy,12.5,,7.61
24328,21-09-2023 08:48,19,London,UK,Standalone,Pastry,Croissant,2.12,3,FALSE,Credit Card,eeqee9y1,35-44,Female,TRUE,,,,6.36
24329,21-09-2023 08:50,2,New York,USA,Airport,Tea,Medium Earl Grey,3.5,1,FALSE,Credit Card,zfc8w8da,35-44,Female,TRUE,Cloudy,17,,3.5
24330,21-09-2023 09:02,35,Melbourne,AUS,Mall Kiosk,Coffee,Large Latte,4.82,3,FALSE,Cash,p6suzvzy,35-44,Female,FALSE,Rainy,10.5,,14.46
24331,21-09-2023 09:10,43,Vancouver,CAN,Standalone,Tea,Small Earl Grey,2.35,4,FALSE,Credit Card,29si4vbk,25-34,Male,FALSE,Cloudy,12.5,,9.4
24332,21-09-2023 09:15,11,Chicago,USA,Standalone,Coffee,Small Mocha,3.85,2,FALSE,Cash,8n4cweg1,45-54,Female,FALSE,Rainy,20.4,,7.7
24333,21-09-2023 09:19,21,Manchester,UK,Standalone,Tea,Small Earl Grey,2.05,2,FALSE,Debit Card,oospbp38,25-34,Male,FALSE,Rainy,13.8,,4.1
24334,21-09-2023 09:27,39,Toronto,CAN,Mall Kiosk,Tea,Large Green Tea,2.86,1,FALSE,Cash,mmvzkpfb,45-54,Male,FALSE,Cloudy,18,,2.86
24335,21-09-2023 09:58,42,Vancouver,CAN,Standalone,Coffee,Medium Cappuccino,3.76,1,TRUE,Cash,1ig410qb,25-34,Male,TRUE,Cloudy,12.5,,3.38
24336,21-09-2023 10:04,45,Vancouver,CAN,Standalone,Coffee,Large Latte,4.32,2,FALSE,Cash,w0084n9f,18-24,Male,TRUE,Cloudy,12.5,,8.64
24337,21-09-2023 10:08,8,Los Angeles,USA,Airport,Tea,Medium Chai Latte,5.14,2,FALSE,Credit Card,ky9xec7a,55-64,Male,FALSE,Sunny,23,,10.28
24338,21-09-2023 10:10,31,Melbourne,AUS,Standalone,Pastry,Croissant,2.7,1,FALSE,Credit Card,86zf576k,25-34,Male,FALSE,Rainy,10.5,,2.7
24339,21-09-2023 10:13,3,New York,USA,Mall Kiosk,Sandwich,Chicken & Avocado Wrap,6.3,1,FALSE,Mobile Wallet,xrywxh3j,18-24,Male,FALSE,Cloudy,17,,6.3
24340,21-09-2023 10:15,20,London,UK,Standalone,Tea,Medium Earl Grey,2.38,2,FALSE,Credit Card,lxhio4ys,25-34,Non-binary,FALSE,Sunny,22.2,,4.76
24341,21-09-2023 10:17,14,Chicago,USA,Standalone,Tea,Medium Earl Grey,2.66,2,FALSE,Cash,ovhjcob1,18-24,Female,FALSE,Rainy,20.4,,5.32
24342,21-09-2023 10:53,25,Manchester,UK,Standalone,Smoothie,Medium Berry Blast,4.51,1,FALSE,Debit Card,v8738jy3,65+,Male,FALSE,Rainy,13.8,,4.51
24343,21-09-2023 10:55,10,Los Angeles,USA,Mall Kiosk,Coffee,Medium Pumpkin Spice Latte,4.75,2,FALSE,Debit Card,f32so3lq,18-24,Female,FALSE,Sunny,23,,9.5
24344,21-09-2023 11:09,27,Sydney,AUS,Standalone,Tea,Small Chai Latte,4.18,1,FALSE,Credit Card,vvolgtf8,35-44,Male,FALSE,,,,4.18
24345,21-09-2023 11:10,14,Chicago,USA,Standalone,Pastry,Croissant,2.38,1,FALSE,Debit Card,vohqlcvl,25-34,Male,FALSE,Rainy,20.4,,2.38
24346,21-09-2023 11:11,10,Los Angeles,USA,Mall Kiosk,Coffee,Medium Latte,3.8,1,FALSE,Credit Card,31a4d9kf,25-34,Female,TRUE,,,,3.8
24347,21-09-2023 11:25,19,London,UK,Standalone,Coffee,Medium Latte,3.4,3,FALSE,Mobile Wallet,0ujsyvvy,45-54,Female,FALSE,Sunny,22.2,,10.2
24348,21-09-2023 11:48,29,Sydney,AUS,Mall Kiosk,Pastry,Blueberry Muffin,3.2,1,FALSE,Credit Card,b0z0dbjr,25-34,Male,FALSE,Sunny,20.2,,3.2
24349,21-09-2023 12:03,41,Vancouver,CAN,Standalone,Coffee,Small Cappuccino,3.38,1,FALSE,Mobile Wallet,dumt3n8l,65+,Female,FALSE,Cloudy,12.5,,3.38
24350,21-09-2023 12:23,16,London,UK,Standalone,Coffee,Large Mocha,4.42,1,FALSE,Credit Card,ip2tdvpp,18-24,Female,FALSE,Sunny,22.2,,4.42
24351,21-09-2023 12:46,35,Melbourne,AUS,Mall Kiosk,Sandwich,Vegan Falafel Wrap,6.29,2,FALSE,Credit Card,4v4aqfu0,65+,Female,FALSE,Rainy,10.5,,12.58
24352,21-09-2023 13:41,30,Sydney,AUS,Standalone,Sandwich,Vegan Falafel Wrap,6.6,2,FALSE,Mobile Wallet,x6lk1guy,35-44,Female,FALSE,Sunny,20.2,,13.2
24353,21-09-2023 14:04,2,New York,USA,Airport,Coffee,Medium Latte,5,1,FALSE,Cash,zogyami5,25-34,Female,TRUE,Cloudy,17,,5
24354,21-09-2023 14:07,28,Sydney,AUS,Mall Kiosk,Smoothie,Medium Berry Blast,5.87,2,FALSE,Debit Card,czmh8g22,35-44,Male,FALSE,Sunny,20.2,,11.74
24355,21-09-2023 14:18,22,Manchester,UK,Standalone,Tea,Medium Chai Latte,3.44,1,FALSE,Cash,yqydphwb,55-64,Female,FALSE,Rainy,13.8,,3.44
24356,21-09-2023 14:43,3,New York,USA,Mall Kiosk,Tea,Large Earl Grey,3.1,1,FALSE,Cash,52kvuhhh,35-44,Female,FALSE,Cloudy,17,,3.1
24357,21-09-2023 15:02,16,London,UK,Standalone,Pastry,Croissant,2.12,1,FALSE,Credit Card,tpp57k0b,65+,Female,FALSE,Sunny,22.2,,2.12
24358,21-09-2023 15:12,36,Toronto,CAN,Airport,Tea,Small Chai Latte,4.37,3,FALSE,Debit Card,xknncyhb,35-44,Male,FALSE,Cloudy,18,,13.11
24359,21-09-2023 15:17,41,Vancouver,CAN,Standalone,Coffee,Large Mocha,4.89,1,TRUE,Mobile Wallet,7epz7tkh,35-44,Female,TRUE,Cloudy,12.5,,4.4
24360,21-09-2023 15:42,36,Toronto,CAN,Airport,Sandwich,Vegan Falafel Wrap,6.9,1,FALSE,Cash,dlwonpeg,18-24,Male,TRUE,Cloudy,18,,6.9
24361,21-09-2023 17:12,42,Vancouver,CAN,Standalone,Tea,Medium Matcha Latte,4.23,1,FALSE,Credit Card,sbf2mye3,35-44,Male,FALSE,Cloudy,12.5,,4.23
24362,21-09-2023 17:19,20,London,UK,Standalone,Tea,Small Green Tea,2.12,1,FALSE,Debit Card,veokvyck,25-34,Male,FALSE,Sunny,22.2,,2.12
24363,21-09-2023 17:50,21,Manchester,UK,Standalone,Sandwich,Chicken & Avocado Wrap,5.33,4,TRUE,Cash,028w8tky,45-54,Female,TRUE,,,,19.19
24364,21-09-2023 18:02,1,New York,USA,Standalone,Tea,Medium Green Tea,2.8,3,FALSE,Credit Card,i38hm6iu,35-44,Male,TRUE,Cloudy,17,,8.4
24365,21-09-2023 18:20,34,Melbourne,AUS,Mall Kiosk,Coffee,Medium Americano,3.14,1,FALSE,Debit Card,719xonsw,25-34,Female,FALSE,Rainy,10.5,,3.14
24366,22-09-2023 01:05,5,New York,USA,Standalone,Coffee,Large Pumpkin Spice Latte,5.75,2,FALSE,Cash,5eskqpai,55-64,Female,TRUE,Rainy,24.9,,11.5
24367,22-09-2023 03:21,37,Toronto,CAN,Standalone,Tea,Small Green Tea,2.3,1,FALSE,Debit Card,20ck8qua,18-24,Female,FALSE,Rainy,17.9,,2.3
24368,22-09-2023 05:28,20,London,UK,Standalone,Tea,Small Matcha Latte,3.44,1,FALSE,Credit Card,6qrym871,55-64,,FALSE,Rainy,17.4,,3.44
24369,22-09-2023 06:00,41,Vancouver,CAN,Standalone,Tea,Small Chai Latte,3.57,3,FALSE,Credit Card,jqf2lbky,65+,Female,FALSE,Rainy,16.3,,10.71
24370,22-09-2023 06:31,1,New York,USA,Standalone,Coffee,Large Pumpkin Spice Latte,5.75,1,FALSE,Cash,m6djolu7,65+,Male,FALSE,Rainy,24.9,,5.75
24371,22-09-2023 06:50,37,Toronto,CAN,Standalone,Pastry,Croissant,2.3,1,FALSE,Credit Card,sho315gl,55-64,Prefer not to say,FALSE,Rainy,17.9,,2.3
24372,22-09-2023 07:03,17,London,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.67,1,TRUE,Cash,7bug4kt8,18-24,Male,TRUE,Rainy,17.4,,4.2
24373,22-09-2023 07:06,11,Chicago,USA,Standalone,Coffee,Large Cappuccino,4.37,1,FALSE,Credit Card,6tzelqu9,25-34,Male,FALSE,Rainy,19.3,,4.37
24374,22-09-2023 07:13,20,London,UK,Standalone,Coffee,Small Cappuccino,3.06,1,FALSE,Cash,43qupyv6,55-64,Male,FALSE,Rainy,17.4,,3.06
24375,22-09-2023 07:16,34,Melbourne,AUS,Mall Kiosk,Tea,Large Earl Grey,3.35,4,FALSE,Mobile Wallet,3lcovzbv,25-34,Male,FALSE,Sunny,15.5,,13.4
24376,22-09-2023 07:30,17,London,UK,Standalone,Tea,Small Matcha Latte,3.44,2,FALSE,Mobile Wallet,5iqs75vo,25-34,,FALSE,Rainy,17.4,,6.88
24377,22-09-2023 08:03,3,New York,USA,Mall Kiosk,Coffee,Small Mocha,3.93,1,FALSE,Credit Card,li3rep5r,65+,Female,TRUE,Rainy,24.9,,3.93
24378,22-09-2023 08:06,14,Chicago,USA,Standalone,Coffee,Large Pumpkin Spice Latte,5.46,2,FALSE,Credit Card,isgzvvqi,35-44,Male,FALSE,Rainy,19.3,,10.92
24379,22-09-2023 08:15,29,Sydney,AUS,Mall Kiosk,Pastry,Blueberry Muffin,3.2,1,FALSE,Debit Card,53ubxyxo,35-44,Female,FALSE,Cloudy,15.5,,3.2
24380,22-09-2023 08:19,34,Melbourne,AUS,Mall Kiosk,Coffee,Single Espresso,3.04,6,FALSE,Credit Card,yj67fz8b,,Male,FALSE,Sunny,15.5,,18.24
24381,22-09-2023 08:19,13,Chicago,USA,Mall Kiosk,Pastry,Chocolate Chip Cookie,1.84,2,FALSE,Credit Card,s5ex3sju,25-34,Male,FALSE,Rainy,19.3,,3.68
24382,22-09-2023 08:22,34,Melbourne,AUS,Mall Kiosk,Coffee,Medium Latte,4.19,1,FALSE,Credit Card,06o8ewwz,35-44,Female,FALSE,Sunny,15.5,,4.19
24383,22-09-2023 08:28,9,Los Angeles,USA,Mall Kiosk,Coffee,Medium Cappuccino,3.8,5,FALSE,Credit Card,63z4wcx1,45-54,Female,TRUE,Sunny,22,,19
24384,22-09-2023 08:37,28,Sydney,AUS,Mall Kiosk,Coffee,Medium Mocha,4.8,1,TRUE,Cash,qnnts8f6,45-54,Male,TRUE,Cloudy,15.5,,4.32
24385,22-09-2023 08:47,37,Toronto,CAN,Standalone,Tea,Large Chai Latte,4.46,2,FALSE,Cash,odwj13lh,35-44,Female,FALSE,Rainy,17.9,,8.92
24386,22-09-2023 08:57,1,New York,USA,Standalone,Coffee,Single Espresso,2.9,4,FALSE,Cash,v5y04equ,25-34,Male,FALSE,Rainy,24.9,,11.6
24387,22-09-2023 08:58,6,Los Angeles,USA,Standalone,Tea,Medium Earl Grey,2.74,1,FALSE,Debit Card,1wr0n7xt,18-24,Male,FALSE,Sunny,22,,2.74
24388,22-09-2023 09:08,10,Los Angeles,USA,Mall Kiosk,Coffee,Double Espresso,2.76,1,FALSE,Mobile Wallet,gjsf4g52,18-24,Female,FALSE,Sunny,22,,2.76
24389,22-09-2023 09:08,20,London,UK,Standalone,Tea,Small Matcha Latte,3.44,1,FALSE,Cash,naf7qz85,18-24,Female,FALSE,Rainy,17.4,,3.44
24390,22-09-2023 09:18,39,Toronto,CAN,Mall Kiosk,Pastry,Croissant,2.23,4,FALSE,Credit Card,ptmyd43q,35-44,Female,FALSE,Rainy,17.9,,8.92
24391,22-09-2023 09:25,15,Chicago,USA,Standalone,Pastry,Chocolate Chip Cookie,1.9,1,FALSE,Debit Card,u4cmfcj4,,Female,FALSE,Rainy,19.3,,1.9
24392,22-09-2023 09:30,28,Sydney,AUS,Mall Kiosk,Pastry,Blueberry Muffin,3.2,1,FALSE,Mobile Wallet,jvuq1mhm,,Male,FALSE,Cloudy,15.5,,3.2
24393,22-09-2023 09:30,23,Manchester,UK,Standalone,Pastry,Croissant,2.05,1,FALSE,Credit Card,x0ucu59a,18-24,,FALSE,Sunny,21.5,,2.05
24394,22-09-2023 09:41,8,Los Angeles,USA,Airport,Sandwich,Chicken & Avocado Wrap,7.96,3,TRUE,Credit Card,3aee475e,25-34,Female,TRUE,Sunny,22,,21.49
24395,22-09-2023 09:55,17,London,UK,Standalone,Coffee,Large Mocha,4.42,1,FALSE,Credit Card,vopdwp7j,55-64,Female,FALSE,Rainy,17.4,,4.42
24396,22-09-2023 09:56,17,London,UK,Standalone,Coffee,Medium Cappuccino,3.4,1,FALSE,Credit Card,nq51eyo6,25-34,Male,FALSE,Rainy,17.4,,3.4
24397,22-09-2023 10:29,15,Chicago,USA,Standalone,Smoothie,Large Berry Blast,5.98,1,FALSE,Credit Card,xs59nisa,,Male,FALSE,Rainy,19.3,,5.98
24398,22-09-2023 11:11,41,Vancouver,CAN,Standalone,Coffee,Small Americano,2.54,1,FALSE,Credit Card,gshc9mve,,Female,FALSE,,,,2.54
24399,22-09-2023 11:17,23,Manchester,UK,Standalone,Sandwich,Vegan Falafel Wrap,4.92,2,FALSE,Mobile Wallet,q5q0pf61,25-34,Female,FALSE,Sunny,21.5,,9.84
24400,22-09-2023 11:49,34,Melbourne,AUS,Mall Kiosk,Tea,Medium Earl Grey,2.93,1,FALSE,Credit Card,mazxsi1f,,Female,FALSE,Sunny,15.5,,2.93
24401,22-09-2023 12:43,10,Los Angeles,USA,Mall Kiosk,Coffee,Large Americano,3.28,2,FALSE,Credit Card,q7ohn5im,25-34,,FALSE,Sunny,22,,6.56
24402,22-09-2023 13:38,29,Sydney,AUS,Mall Kiosk,Coffee,Large Latte,4.91,1,FALSE,Credit Card,hzv4j12l,25-34,,FALSE,Cloudy,15.5,,4.91
24403,22-09-2023 13:58,20,London,UK,Standalone,Sandwich,Vegan Falafel Wrap,5.1,1,FALSE,Mobile Wallet,7giccaav,,Male,FALSE,Rainy,17.4,,5.1
24404,22-09-2023 14:11,26,Sydney,AUS,Mall Kiosk,Tea,Small Earl Grey,2.67,1,FALSE,Credit Card,4qug6d7w,45-54,Male,FALSE,Cloudy,15.5,,2.67
24405,22-09-2023 15:42,5,New York,USA,Standalone,Coffee,Large Pumpkin Spice Latte,5.75,3,TRUE,Credit Card,ph9g276b,45-54,Female,FALSE,Rainy,24.9,,13.8
24406,22-09-2023 16:29,26,Sydney,AUS,Mall Kiosk,Tea,Medium Earl Grey,2.99,1,TRUE,Cash,6jz6auoc,35-44,Male,TRUE,Cloudy,15.5,,2.69
24407,22-09-2023 16:44,38,Toronto,CAN,Standalone,Coffee,Medium Americano,2.76,1,FALSE,Cash,82ya4aaz,45-54,Female,TRUE,Rainy,17.9,,2.76
24408,22-09-2023 16:59,5,New York,USA,Standalone,Tea,Large Earl Grey,3.2,1,FALSE,Mobile Wallet,ocid1tyo,25-34,Male,FALSE,Rainy,24.9,,3.2
24409,22-09-2023 17:08,39,Toronto,CAN,Mall Kiosk,Coffee,Small Latte,3.21,1,FALSE,Credit Card,668xansz,65+,Male,TRUE,Rainy,17.9,,3.21
24410,22-09-2023 17:59,22,Manchester,UK,Standalone,Coffee,Medium Latte,3.28,1,FALSE,Debit Card,aqz07sv3,18-24,,FALSE,Sunny,21.5,,3.28
24411,22-09-2023 18:08,34,Melbourne,AUS,Mall Kiosk,Coffee,Medium Cappuccino,4.19,2,FALSE,Cash,hzenn003,25-34,Male,FALSE,Sunny,15.5,,8.38
24412,22-09-2023 18:55,17,London,UK,Standalone,Coffee,Single Espresso,2.46,1,FALSE,Cash,33ink13f,45-54,Female,TRUE,Rainy,17.4,,2.46
24413,22-09-2023 21:15,32,Melbourne,AUS,Standalone,Tea,Small Matcha Latte,4.37,1,FALSE,Mobile Wallet,b8tmau0s,35-44,Male,TRUE,,,,4.37
24414,22-09-2023 21:22,28,Sydney,AUS,Mall Kiosk,Pastry,Scone,2.35,1,FALSE,Cash,y8momhri,45-54,Female,TRUE,Cloudy,15.5,,2.35
24415,22-09-2023 22:17,30,Sydney,AUS,Standalone,Coffee,Large Pumpkin Spice Latte,6.33,1,FALSE,Cash,erkm53rg,25-34,Female,TRUE,Cloudy,15.5,,6.33
24416,22-09-2023 23:26,5,New York,USA,Standalone,Tea,Large Earl Grey,3.2,1,FALSE,Cash,4c2v4io1,18-24,Male,FALSE,Rainy,24.9,,3.2
24417,23-09-2023 00:38,22,Manchester,UK,Standalone,Tea,Small Earl Grey,2.05,1,FALSE,Mobile Wallet,988dx8zx,25-34,Male,FALSE,Sunny,14.1,,2.05
24418,23-09-2023 00:47,26,Sydney,AUS,Mall Kiosk,Coffee,Medium Mocha,4.8,1,FALSE,Credit Card,08qvtbxv,55-64,Male,FALSE,Sunny,17.9,,4.8
24419,23-09-2023 00:51,9,Los Angeles,USA,Mall Kiosk,Coffee,Medium Pumpkin Spice Latte,4.75,1,FALSE,Credit Card,3dwx87oc,35-44,Male,FALSE,Sunny,25.2,,4.75
24420,23-09-2023 04:11,33,Melbourne,AUS,Standalone,Coffee,Double Espresso,3.13,2,FALSE,Cash,h44n38lb,45-54,Female,TRUE,Cloudy,10.3,,6.26
24421,23-09-2023 05:00,14,Chicago,USA,Standalone,Coffee,Large Latte,4.37,1,FALSE,Credit Card,2xvoroci,45-54,Female,FALSE,Cloudy,14,,4.37
24422,23-09-2023 05:13,45,Vancouver,CAN,Standalone,Smoothie,Medium Berry Blast,5.17,1,FALSE,Mobile Wallet,g4j0n8un,18-24,Female,FALSE,Sunny,14.1,,5.17
24423,23-09-2023 06:17,20,London,UK,Standalone,Tea,Medium Matcha Latte,3.82,1,FALSE,Credit Card,2p9flf7o,35-44,Male,FALSE,Rainy,21.1,,3.82
24424,23-09-2023 06:56,25,Manchester,UK,Standalone,Coffee,Large Pumpkin Spice Latte,4.71,1,FALSE,Credit Card,w3vca6u7,18-24,Male,FALSE,Sunny,14.1,,4.71
24425,23-09-2023 06:57,31,Melbourne,AUS,Standalone,Coffee,Medium Mocha,4.86,1,FALSE,Credit Card,jkn08l96,45-54,Female,TRUE,Cloudy,10.3,,4.86
24426,23-09-2023 07:12,4,New York,USA,Mall Kiosk,Coffee,Small Latte,3.49,1,FALSE,Debit Card,nb6dyk04,45-54,Male,FALSE,Rainy,22.8,,3.49
24427,23-09-2023 07:14,7,Los Angeles,USA,Standalone,Coffee,Large Pumpkin Spice Latte,5.63,1,TRUE,Debit Card,2sjtgmys,25-34,Prefer not to say,FALSE,,,,5.35
24428,23-09-2023 07:16,20,London,UK,Standalone,Tea,Large Earl Grey,2.72,2,TRUE,Credit Card,i62e72sk,65+,Female,TRUE,Rainy,21.1,,4.9
24429,23-09-2023 07:25,22,Manchester,UK,Standalone,Tea,Large Matcha Latte,4.26,1,FALSE,Debit Card,8r36bmqy,18-24,Female,FALSE,Sunny,14.1,,4.26
24430,23-09-2023 07:32,43,Vancouver,CAN,Standalone,Tea,Large Matcha Latte,4.89,4,TRUE,Credit Card,574s5umy,25-34,Male,TRUE,Sunny,14.1,,17.6
24431,23-09-2023 07:50,11,Chicago,USA,Standalone,Tea,Large Matcha Latte,4.94,1,TRUE,Cash,d4wlrhvl,45-54,Male,TRUE,Cloudy,14,,4.45
24432,23-09-2023 07:56,41,Vancouver,CAN,Standalone,Coffee,Small Latte,3.38,1,TRUE,Cash,jpfof5ez,45-54,Male,TRUE,Sunny,14.1,,3.04
24433,23-09-2023 08:02,37,Toronto,CAN,Standalone,Coffee,Small Americano,2.48,1,TRUE,Credit Card,6x6pjw0b,55-64,Female,TRUE,Sunny,18,,2.23
24434,23-09-2023 08:20,4,New York,USA,Mall Kiosk,Pastry,Croissant,2.42,1,TRUE,Credit Card,vi116fmf,65+,Male,TRUE,Rainy,22.8,,2.18
24435,23-09-2023 08:20,36,Toronto,CAN,Airport,Tea,Medium Earl Grey,3.22,2,FALSE,Mobile Wallet,mc2aawfg,25-34,Female,FALSE,Sunny,18,,6.44
24436,23-09-2023 08:29,43,Vancouver,CAN,Standalone,Pastry,Chocolate Chip Cookie,1.88,2,FALSE,Cash,f9184yz6,35-44,Male,FALSE,Sunny,14.1,,3.76
24437,23-09-2023 08:30,10,Los Angeles,USA,Mall Kiosk,Coffee,Medium Americano,2.85,2,FALSE,Credit Card,f8zvkz6u,65+,Male,TRUE,Sunny,25.2,,5.7
24438,23-09-2023 08:37,4,New York,USA,Mall Kiosk,Coffee,Small Mocha,3.93,5,FALSE,Credit Card,l02wicj3,45-54,Non-binary,FALSE,Rainy,22.8,,19.65
24439,23-09-2023 08:46,42,Vancouver,CAN,Standalone,Sandwich,Chicken & Avocado Wrap,6.11,1,FALSE,Cash,2ociof9d,18-24,Male,FALSE,Sunny,14.1,,6.11
24440,23-09-2023 09:00,10,Los Angeles,USA,Mall Kiosk,Smoothie,Large Berry Blast,5.99,2,TRUE,Credit Card,07vp7t50,25-34,,FALSE,Sunny,25.2,,9.58
24441,23-09-2023 09:03,1,New York,USA,Standalone,Coffee,Single Espresso,2.9,1,FALSE,Credit Card,0gfs6a3q,25-34,Male,FALSE,Rainy,22.8,,2.9
24442,23-09-2023 09:05,35,Melbourne,AUS,Mall Kiosk,Pastry,Croissant,2.62,3,TRUE,Cash,46ppc3su,45-54,Female,TRUE,Cloudy,10.3,,7.07
24443,23-09-2023 09:09,37,Toronto,CAN,Standalone,Tea,Large Matcha Latte,4.78,1,FALSE,Debit Card,neimiyzi,65+,Female,FALSE,Sunny,18,,4.78
24444,23-09-2023 09:10,1,New York,USA,Standalone,Coffee,Medium Americano,3,1,FALSE,Credit Card,yx0mu5gh,25-34,Female,FALSE,Rainy,22.8,,3
24445,23-09-2023 09:10,36,Toronto,CAN,Airport,Merchandise,Coffee Mug,13.8,4,FALSE,Cash,mf1tqz3k,35-44,Male,FALSE,Sunny,18,,55.2
24446,23-09-2023 09:18,45,Vancouver,CAN,Standalone,Coffee,Medium Americano,2.82,2,FALSE,Cash,6nlqe5ft,65+,Male,TRUE,Sunny,14.1,,5.64
24447,23-09-2023 09:22,35,Melbourne,AUS,Mall Kiosk,Coffee,Single Espresso,3.04,1,FALSE,Cash,8rcwoyiy,65+,Male,TRUE,Cloudy,10.3,,3.04
24448,23-09-2023 09:39,25,Manchester,UK,Standalone,Tea,Medium Green Tea,2.3,3,FALSE,Debit Card,xv7dd9kl,45-54,Female,FALSE,Sunny,14.1,,6.9
24449,23-09-2023 09:40,6,Los Angeles,USA,Standalone,Coffee,Single Espresso,2.84,1,FALSE,Debit Card,w8uq8uo1,18-24,Female,FALSE,Sunny,25.2,,2.84
24450,23-09-2023 09:56,18,London,UK,Mall Kiosk,Tea,Small Matcha Latte,3.34,1,FALSE,Debit Card,xjzo43hy,25-34,Female,FALSE,Rainy,21.1,,3.34
24451,23-09-2023 10:03,43,Vancouver,CAN,Standalone,Tea,Medium Chai Latte,3.95,3,FALSE,Cash,inqw3x3z,35-44,Female,TRUE,Sunny,14.1,,11.85
24452,23-09-2023 10:05,4,New York,USA,Mall Kiosk,Smoothie,Large Berry Blast,6.11,1,FALSE,Credit Card,4ctw6px4,35-44,Female,TRUE,Rainy,22.8,,6.11
24453,23-09-2023 10:15,42,Vancouver,CAN,Standalone,Coffee,Large Cappuccino,4.32,2,FALSE,Cash,wrj7glmt,,Male,FALSE,Sunny,14.1,,8.64
24454,23-09-2023 10:44,25,Manchester,UK,Standalone,Smoothie,Medium Berry Blast,4.51,3,FALSE,Mobile Wallet,ng8cze5o,25-34,Female,FALSE,Sunny,14.1,,13.53
24455,23-09-2023 10:45,6,Los Angeles,USA,Standalone,Smoothie,Medium Berry Blast,5.39,2,FALSE,Cash,7l2kmtxk,65+,Female,FALSE,Sunny,25.2,,10.78
24456,23-09-2023 10:58,14,Chicago,USA,Standalone,Tea,Large Matcha Latte,4.94,2,FALSE,Cash,s9fepeie,25-34,Male,TRUE,Cloudy,14,,9.88
24457,23-09-2023 11:18,43,Vancouver,CAN,Standalone,Coffee,Large Pumpkin Spice Latte,5.4,1,FALSE,Debit Card,f11alspl,35-44,Male,FALSE,Sunny,14.1,,5.4
24458,23-09-2023 11:48,38,Toronto,CAN,Standalone,Pastry,Blueberry Muffin,2.76,1,FALSE,Credit Card,sylptw6g,18-24,Female,FALSE,Sunny,18,,2.76
24459,23-09-2023 11:51,38,Toronto,CAN,Standalone,Pastry,Chocolate Chip Cookie,1.84,1,FALSE,Credit Card,wjt82d3b,35-44,Male,TRUE,,,,1.84
24460,23-09-2023 11:53,16,London,UK,Standalone,Pastry,Croissant,2.12,2,FALSE,Credit Card,f20sxcfd,65+,Female,TRUE,Rainy,21.1,,4.24
24461,23-09-2023 12:00,28,Sydney,AUS,Mall Kiosk,Tea,Medium Green Tea,2.99,2,FALSE,Cash,uqqw1qzl,35-44,Female,TRUE,,,,5.98
24462,23-09-2023 12:23,35,Melbourne,AUS,Mall Kiosk,Coffee,Medium Latte,4.19,2,FALSE,Debit Card,gzggr0ro,25-34,Female,FALSE,Cloudy,10.3,,8.38
24463,23-09-2023 12:25,19,London,UK,Standalone,Coffee,Medium Americano,2.55,1,FALSE,Credit Card,gl34r1x7,25-34,Male,FALSE,Rainy,21.1,,2.55
24464,23-09-2023 12:49,43,Vancouver,CAN,Standalone,Coffee,Large Cappuccino,4.32,3,FALSE,Mobile Wallet,optuz0d5,18-24,Male,TRUE,Sunny,14.1,,12.96
24465,23-09-2023 12:56,36,Toronto,CAN,Airport,Coffee,Large Latte,5.29,2,FALSE,Credit Card,twehgimn,55-64,Male,TRUE,Sunny,18,,10.58
24466,23-09-2023 12:58,31,Melbourne,AUS,Standalone,Coffee,Single Espresso,3.13,3,FALSE,Cash,gefh8vv0,35-44,Male,FALSE,Cloudy,10.3,,9.39
24467,23-09-2023 13:03,5,New York,USA,Standalone,Coffee,Large Americano,3.45,1,FALSE,Mobile Wallet,4k0kf7uc,25-34,Male,FALSE,Rainy,22.8,,3.45
24468,23-09-2023 13:28,44,Vancouver,CAN,Mall Kiosk,Coffee,Medium Americano,2.74,1,FALSE,Cash,6meqq7ut,65+,Female,FALSE,Sunny,14.1,,2.74
24469,23-09-2023 13:53,43,Vancouver,CAN,Standalone,Coffee,Small Americano,2.54,1,FALSE,Debit Card,zn9ymlpu,25-34,Female,TRUE,Sunny,14.1,,2.54
24470,23-09-2023 14:36,3,New York,USA,Mall Kiosk,Tea,Medium Chai Latte,4.07,2,FALSE,Cash,k4oaxv8z,35-44,Non-binary,FALSE,Rainy,22.8,,8.14
